sedaadmin,seda_district,stateabb,gys_mn_2019_ol,gys_mn_2022_ol,gys_mn_2023_ol,County Names,month,share_inperson,share_hybrid,share_virtual,membership,total_revenue,total_fed_revenue,County-Level Index,Family Unity,Community Health,Institutional Health,Collective Efficacy,married_household,married_household_children,male_married,female_married,male_never_married,female_never_married,male_divorced,female_divorced,birth_last_year_unmarried,over_25_highschool_degree,over_25_associates_degree,over_25_bachelors_degree,over_25_graduate_degree,native_born,only_english,non_english,with_computer,with_internet,unemployment,median_income,mean_income,with_health_insurance,poverty,owner_occupied_value,occupancy,SMOC,rent,mortgage_percentage,population,sex_ratio,hispanic_percent,white_percent,black_percent,asian_percent,no_workers,one_worker,employment_past_year
2617730,Harper Creek Community Schools,MI,-0.3982785131388056,-0.785422322333873,-0.3029533851395705,Calhoun County,2021m1,0,1,0,2756,42904000,4825000,-0.8227585,-0.7085873,-0.4871182,0.5992498,-1.714567,42.1,14.5,44.7,43.8,36.6,29.3,14.2,16.0,1419,35.2,9.8,14.5,7.6,95.9,93.1,6.9,91.9,87.0,6.8,74187,93385,94.2,10.3,138700,89,517,897,59.5,134011,97.7,134011,78.4,10,2.7,20,33.8,47.5
2617820,Harrison Community Schools,MI,-1.80327532288028,-2.214893771428074,-1.781628464905935,Clare County,2021m1,1,0,0,1267,22621000,5474000,-0.1203928,-0.0315961,-0.3240858,0.2513458,-0.3191715,48.6,11.7,47.1,47.8,31.6,22.0,15.2,16.9,241,40.4,10.4,7.2,4.9,99.1,95.0,5.0,87.7,79.1,9.3,57063,75080,88.3,17.4,112400,54.4,430,750,47.4,30998,101.1,30998,94.7,0.8,0.3,31.4,34.5,34.8
2617860,Hart Public School District,MI,-1.3446660141384,-1.610220946004527,-1.343571742618525,Oceana County,2021m1,1,0,0,1260,20156000,3613000,0.0720616,-0.1403989,-0.2283265,0.1928968,0.2855686,55.3,14.9,53.5,53.1,29.9,24.2,12.0,12.9,355,37.9,10.3,12.5,7.1,95.2,88.3,11.7,91.0,78.7,5,69450,81284,91.1,8.6,151700,63.6,467,796,52.2,26707,105.3,26707,90,0.9,0.1,22.8,31.8,40.6
2617910,Hartland Consolidated Schools,MI,1.673095250056973,1.305198853517827,1.715197524307492,Livingston County,2021m1,1,0,0,5234,83325000,6361000,0.9826844,1.060998,-0.89985,1.619609,0.7472575,60.8,22.1,57.8,57.9,30.0,22.7,9.3,11.1,2400,24.9,9.9,25.8,12.3,97.1,96.8,3.2,96.1,91.7,4,113824,138076,96.7,2.9,311800,95.1,639,1207,68.5,194302,102.3,194302,94.7,0.6,0.8,16.7,26.8,50.3
2617940,Haslett Public Schools,MI,2.3635227926138618,1.253207112138046,1.573925519154475,Clinton County,2021m1,0,0,1,2560,44813000,4059000,1.075438,1.041092,-0.3683398,1.436123,0.7111073,54.8,20.4,55.3,52.9,31.6,26.9,8.9,11.0,751,25.7,12.5,20.4,11.9,97.3,95.9,4.1,94.5,88.9,3.7,99996,122390,96,5.2,226000,94.4,586,1022,61.8,79249,99,79249,90.9,1.7,1.3,17.3,27.3,53
2617970,Hastings Area School District,MI,-0.2112943467841841,-0.4189582025746486,-0.338413449051874,Barry County,2021m1,1,0,0,2525,37621000,4911000,0.8310919,1.045764,-0.5725765,1.176165,0.4812958,56.1,18.5,56.1,56.0,27.6,20.2,12.1,13.8,502,36.5,9.2,16.4,7.2,98.1,96.5,3.5,90.9,83.7,5.3,91816,114872,95.1,5.2,223600,88.4,538,966,60.6,62581,101.8,62581,94.6,0.6,0.6,18.9,27.3,50.4
2618180,Hemlock Public School District,MI,0.2860805286739811,0.23612300364823469,0.7108788762312566,Midland County,2021m1,0,1,0,1167,18783000,2425000,1.017936,0.9592797,-0.2143999,1.2958,0.6346756,53.5,20.5,58.3,52.9,26.6,23.6,10.9,12.8,1191,27.8,11.7,21.3,14.3,97.0,96.4,3.6,92.0,86.9,5,91778,119550,96.1,8,171600,93,574,931,56,83503,99.4,83503,91.4,1.6,2.1,20.6,29.5,49.1
2618270,Hesperia Community Schools,MI,-1.830354696423947,-1.975641354449199,-2.394913834376383,Newaygo County,2021m1,0,0,1,838,15320000,2168000,0.1173835,0.5452118,-0.565901,0.4616616,-0.2530683,54.6,16.4,53.7,53.3,31.1,23.1,10.9,13.8,657,40.0,9.6,12.4,5.8,98.0,95.1,4.9,89.8,80.4,4.7,70051,84913,92.5,10.7,165000,77.1,491,854,52.3,50130,103.4,50130,90.8,0.9,0.3,21.5,31.3,44.1
2618390,Hillsdale Community Schools,MI,-0.8157527916738054,-0.9300333851008488,-0.8416734470325578,Hillsdale County,2021m1,1,0,0,1299,18767000,3015000,0.2339956,0.2356491,-0.3822664,0.3993961,0.2767893,51.1,17.0,51.0,50.5,31.5,25.0,13.2,12.9,560,40.9,8.4,11.5,8.0,98.8,95.8,4.2,88.0,82.0,4.4,71224,89194,93,10.1,159000,82.1,472,770,58,45698,100.8,45698,95,0.7,0.3,20,33.1,45.5
2618420,Holland City School District,MI,-0.7595304473946785,-1.092594440288114,-1.204118246819386,Allegan County,2021m1,1,0,0,2924,59059000,5933000,0.6382709,1.111253,-0.6901464,1.034155,0.1347709,58.8,21.5,56.4,57.1,29.0,22.5,10.8,11.3,1454,36.5,8.5,16.1,8.1,97.0,93.4,6.6,93.4,88.5,3.4,86347,102666,94.9,6.6,225000,86,531,1004,59.3,120189,101.1,120189,90.2,1.3,0.8,17.1,30.3,51.5
2618450,Holly Area School District,MI,0.1333959858554126,-0.8055402014516231,-0.8104098999752622,Oakland County,2021m1,1,0,0,3082,56735000,7775000,0.7433369,0.6335644,-0.5701593,1.599023,0.2576814,48.8,19.4,52.8,48.7,35.2,29.5,8.8,12.4,13500,18.0,8.3,27.9,21.6,86.9,84.3,15.7,95.7,92.6,4.8,121258,156629,95.9,4.8,302800,94.5,729,1243,66,1272264,97.8,1272264,71.8,13.2,8.1,12.8,30.6,56.9
2618480,Holt Public Schools,MI,-0.4438425546695655,-1.065915498367972,-1.192500285380935,Eaton County,2021m1,0,0,1,5024,80545000,5062000,0.5532169,0.2472415,-0.3295527,1.2224,0.286085,49.8,16.9,52.6,50.3,31.6,26.3,12.2,13.6,1265,26.8,11.1,20.4,9.9,95.5,93.5,6.5,94.3,88.9,4.8,93602,109688,95.6,5.3,194500,94.6,591,1013,64.7,109072,98.3,109072,84,7,2.3,17.1,30.1,50.6
2618510,Holton Public Schools,MI,-1.487623253887531,-1.432240275068291,-1.645080917391362,Muskegon County,2021m1,0,0,1,810,13612000,2396000,-0.6769786,-0.7651119,-0.6410582,0.6970166,-1.213629,47.1,15.9,46.3,46.5,37.2,28.8,12.9,14.7,1844,35.2,12.1,14.4,6.3,98.1,96.5,3.5,91.5,84.5,7.5,73824,90256,95.1,9.5,162300,89.2,495,915,57.8,175947,100.9,175947,78.1,13.1,0.8,18.5,34.1,46.2
2618570,Hopkins Public Schools,MI,1.137670660229697,0.6630446769480365,0.6950284043457895,Allegan County,2021m1,0,1,0,1515,23252000,2066000,0.6382709,1.111253,-0.6901464,1.034155,0.1347709,58.8,21.5,56.4,57.1,29.0,22.5,10.8,11.3,1454,36.5,8.5,16.1,8.1,97.0,93.4,6.6,93.4,88.5,3.4,86347,102666,94.9,6.6,225000,86,531,1004,59.3,120189,101.1,120189,90.2,1.3,0.8,17.1,30.3,51.5
2618720,Howell Public Schools,MI,0.5239407335430659,0.0051483203589919,-0.1180096655477962,Livingston County,2021m1,1,0,0,6910,104126000,7353000,0.9826844,1.060998,-0.89985,1.619609,0.7472575,60.8,22.1,57.8,57.9,30.0,22.7,9.3,11.1,2400,24.9,9.9,25.8,12.3,97.1,96.8,3.2,96.1,91.7,4,113824,138076,96.7,2.9,311800,95.1,639,1207,68.5,194302,102.3,194302,94.7,0.6,0.8,16.7,26.8,50.3
2618810,Hudson Area Schools,MI,-1.076069614009113,-2.234142775398931,-2.609577571711524,Hillsdale County,2021m1,0,1,0,1204,16362000,1127000,0.2339956,0.2356491,-0.3822664,0.3993961,0.2767893,51.1,17.0,51.0,50.5,31.5,25.0,13.2,12.9,560,40.9,8.4,11.5,8.0,98.8,95.8,4.2,88.0,82.0,4.4,71224,89194,93,10.1,159000,82.1,472,770,58,45698,100.8,45698,95,0.7,0.3,20,33.1,45.5
2618840,Hudsonville Public School District,MI,1.702263058420381,1.33993577275206,1.345657589541045,Allegan County,2021m1,1,0,0,6805,107374000,1848000,0.6382709,1.111253,-0.6901464,1.034155,0.1347709,58.8,21.5,56.4,57.1,29.0,22.5,10.8,11.3,1454,36.5,8.5,16.1,8.1,97.0,93.4,6.6,93.4,88.5,3.4,86347,102666,94.9,6.6,225000,86,531,1004,59.3,120189,101.1,120189,90.2,1.3,0.8,17.1,30.3,51.5
2618930,Huron School District,MI,0.3249424679784667,-0.105280764205161,-0.0700750785650976,Monroe County,2021m1,0,1,0,2551,43033000,3075000,0.3620782,0.5486901,-0.6889378,1.056564,-0.055792,50.9,17.8,51.9,50.5,32.3,25.3,12.3,13.3,1780,33.4,11.8,14.5,8.1,97.7,96.5,3.5,93.5,86.2,5.7,90396,109470,96.4,7.3,202200,94.4,553,996,61.5,154823,99.6,154823,91.7,2.1,0.4,20,28.9,48.7
2618990,Huron Valley Schools,MI,0.7566094514145991,0.0513907034456134,0.1233425379643345,Livingston County,2021m1,0,1,0,7744,145618000,15013000,0.9826844,1.060998,-0.89985,1.619609,0.7472575,60.8,22.1,57.8,57.9,30.0,22.7,9.3,11.1,2400,24.9,9.9,25.8,12.3,97.1,96.8,3.2,96.1,91.7,4,113824,138076,96.7,2.9,311800,95.1,639,1207,68.5,194302,102.3,194302,94.7,0.6,0.8,16.7,26.8,50.3
2619050,Ida Public School District,MI,0.3751007802511932,0.5412310589098146,0.5245828451137822,Monroe County,2021m1,0,1,0,1456,18056000,1492000,0.3620782,0.5486901,-0.6889378,1.056564,-0.055792,50.9,17.8,51.9,50.5,32.3,25.3,12.3,13.3,1780,33.4,11.8,14.5,8.1,97.7,96.5,3.5,93.5,86.2,5.7,90396,109470,96.4,7.3,202200,94.4,553,996,61.5,154823,99.6,154823,91.7,2.1,0.4,20,28.9,48.7
2619100,Imlay City Community Schools,MI,-0.538754758751927,-0.4065546843142824,-0.5159969475490067,Lapeer County,2021m1,1,0,0,1797,27845000,3097000,0.5661417,0.4778368,-0.6592432,1.184062,0.4213898,58.6,18.4,55.7,57.7,30.8,21.2,10.2,10.8,1270,36.6,10.8,12.7,6.4,97.4,95.3,4.7,93.0,86.7,5.3,85295,107264,93.6,7.4,219300,92.9,528,908,63.8,88687,106.4,88687,92.7,1.1,0.4,19.7,28.5,45.5
2619170,Inland Lakes Schools,MI,-1.089570716563781,-1.412715508301578,-1.064994810519067,Cheboygan County,2021m1,1,0,0,601,9975000,1548000,0.204041,-0.3592984,-0.0525759,0.36177,0.546366,54.1,14.2,53.4,54.5,28.7,19.2,12.9,14.9,177,34.5,10.4,13.4,9.1,97.9,96.2,3.8,90.5,83.6,7.2,71685,87123,94,7.4,167400,60.1,452,787,50.9,25709,103.4,25709,91.3,0.8,0.6,27.9,28,33.3
2619250,Ionia Public Schools,MI,-0.3765195158782921,-0.9784333629196906,-1.195592885794083,Ionia County,2021m1,1,0,0,2840,41977000,6252000,0.3351811,0.578882,-0.6034796,0.500672,0.3005451,53.1,20.2,45.4,49.6,38.2,26.3,12.4,15.0,937,39.7,10.2,12.1,4.7,98.7,97.5,2.5,92.6,85.7,5.3,80516,90092,93.3,6.3,169600,92.3,525,870,61.3,66663,119.6,66663,88.4,4,0.5,18.1,30.1,52.3
2619580,Ithaca Public Schools,MI,-0.2572692309281432,-0.4621656082954431,-0.3914194603323864,Gratiot County,2021m1,1,0,0,1022,15491000,1726000,0.0900807,-0.2825412,-0.1416598,0.252188,0.3449581,51.7,16.8,43.5,48.7,40.7,26.5,11.8,13.7,583,40.6,8.8,12.3,5.8,98.7,96.0,4.0,91.2,82.9,4.9,69294,90959,94.9,9.3,126500,91.6,501,757,55.7,41534,117.5,41534,88.6,5.7,0.6,17.8,33.7,47
2619620,Jackson Public Schools,MI,-2.278872416785709,-2.571569934359761,-2.732611700869526,Jackson County,2021m1,0,0,1,4383,81336000,17432000,-0.5113976,-0.7090356,-0.6307571,0.5657718,-0.7039122,46.0,14.2,45.4,46.4,37.1,28.2,13.3,14.8,1417,35.5,10.5,14.9,7.6,98.0,96.8,3.2,92.4,88.5,6.3,79374,98825,94.3,8.2,166700,89.8,529,920,58.2,160637,106.3,160637,84.7,7.9,0.8,17.6,35.2,50
2619830,Jenison Public Schools,MI,1.437484753784661,1.361737718616284,1.378752051467859,Ottawa County,2021m1,1,0,0,5105,88264000,9214000,0.8297396,1.096312,-0.602271,1.419114,0.2168834,59.4,24.2,56.7,54.8,33.1,29.0,7.8,9.0,3449,26.6,10.1,24.2,12.3,95.1,92.2,7.8,95.8,90.4,3.8,100174,123281,96.6,3.8,269200,94.5,566,1080,63.2,296183,98.8,296183,86.3,1.7,2.7,13.7,24.5,53.4
2619920,Jonesville Community Schools,MI,-0.8046031222387446,-0.5413041730795083,-0.7965319056978641,Hillsdale County,2021m1,1,0,0,1296,18161000,1917000,0.2339956,0.2356491,-0.3822664,0.3993961,0.2767893,51.1,17.0,51.0,50.5,31.5,25.0,13.2,12.9,560,40.9,8.4,11.5,8.0,98.8,95.8,4.2,88.0,82.0,4.4,71224,89194,93,10.1,159000,82.1,472,770,58,45698,100.8,45698,95,0.7,0.3,20,33.1,45.5
2620010,Kaleva Norman Dickson School District,MI,-1.233590523228518,-1.312601190992856,-1.537870006104018,Lake County,2021m1,0,1,0,535,9925000,2452000,-0.8641281,-0.7477092,-0.3252943,-1.18677,-0.2029747,45.0,9.2,41.0,47.6,32.2,22.4,20.7,13.3,72,41.3,6.4,8.8,3.3,98.9,96.9,3.1,87.1,74.4,7.5,59741,75114,93,11.4,117100,33.8,427,764,44.2,12285,122.1,12285,82.4,9.9,0.3,34.8,30.1,33.7
2620050,Kalkaska Public Schools,MI,-0.7386455783403587,-0.9508838632142308,-0.871320726050862,Kalkaska County,2021m1,1,0,0,1351,23094000,3157000,0.1979354,0.7067459,-0.4289376,0.0983706,0.0252877,49.5,15.9,51.0,52.7,29.9,21.9,14.7,14.5,87,38.2,8.2,10.8,6.5,98.9,97.6,2.4,91.5,83.3,4.6,70691,87777,92.7,10.2,152800,63.3,452,791,58,17934,103.5,17934,93.8,1.2,0.6,26.6,26.7,39
2620160,Kelloggsville Public Schools,MI,-2.275673164835882,-2.538778114180401,-2.731420353617535,Kent County,2021m1,0,0,1,2223,38796000,6523000,0.0673631,0.0179973,-0.5040948,1.272819,-0.6858371,50.2,20.9,52.1,48.8,36.5,31.8,8.6,11.9,8475,23.9,9.2,24.9,13.7,91.6,87.6,12.4,94.4,89.8,4.5,93711,119860,95,7.1,242200,95.4,572,1111,63.4,657321,98.9,657321,75.5,9.7,3.1,12.2,28.1,54.6
2620280,Kenowa Hills Public Schools,MI,-0.5716409741545663,-0.4781175183808504,-0.3754359162433589,Kent County,2021m1,1,0,0,3080,53615000,7373000,0.0673631,0.0179973,-0.5040948,1.272819,-0.6858371,50.2,20.9,52.1,48.8,36.5,31.8,8.6,11.9,8475,23.9,9.2,24.9,13.7,91.6,87.6,12.4,94.4,89.8,4.5,93711,119860,95,7.1,242200,95.4,572,1111,63.4,657321,98.9,657321,75.5,9.7,3.1,12.2,28.1,54.6
2620310,Kent City Community Schools,MI,-0.1540870914302026,-0.5217131480296295,-0.7797373959577643,Kent County,2021m1,1,0,0,1218,20763000,2988000,0.0673631,0.0179973,-0.5040948,1.272819,-0.6858371,50.2,20.9,52.1,48.8,36.5,31.8,8.6,11.9,8475,23.9,9.2,24.9,13.7,91.6,87.6,12.4,94.4,89.8,4.5,93711,119860,95,7.1,242200,95.4,572,1111,63.4,657321,98.9,657321,75.5,9.7,3.1,12.2,28.1,54.6
2620340,Kentwood Public Schools,MI,-0.4135893249668419,-0.7540446375963921,-1.013991466012373,Kent County,2021m1,1,0,0,9183,156934000,23603000,0.0673631,0.0179973,-0.5040948,1.272819,-0.6858371,50.2,20.9,52.1,48.8,36.5,31.8,8.6,11.9,8475,23.9,9.2,24.9,13.7,91.6,87.6,12.4,94.4,89.8,4.5,93711,119860,95,7.1,242200,95.4,572,1111,63.4,657321,98.9,657321,75.5,9.7,3.1,12.2,28.1,54.6
2620380,Kingsley Area Schools,MI,0.6850383502739747,1.213080250331527,0.8979592858462002,Grand Traverse County,2021m1,1,0,0,1532,19137000,1977000,0.7360339,0.3817236,-0.1356171,1.405278,0.2886672,49.5,15.8,52.6,48.1,33.1,26.1,11.0,16.4,752,22.3,11.0,23.0,15.6,97.9,97.1,2.9,94.9,89.6,3.9,93542,113356,94.9,6.7,273300,84.1,552,1147,62.7,95315,98.5,95315,93.2,0.7,0.7,16.3,30.4,46
2620400,Kingston Community School District,MI,0.9433984102640292,0.589497928841535,1.136614365469818,Tuscola County,2021m1,1,0,0,627,9552000,1791000,0.6239877,0.8407616,-0.3149933,0.9975387,0.0681514,50.5,16.0,51.5,51.2,31.2,22.9,13.0,11.6,609,45.5,10.1,10.3,5.0,99.0,97.2,2.8,89.6,79.3,6.1,73920,85933,94.9,7.8,127200,89.7,479,782,50.7,53218,103.4,53218,94.2,1.2,0.5,21.6,32.8,45.9
2620610,Lake City Area School District,MI,-0.5956339259992554,-0.5324439686462128,0.0278355825877021,Missaukee County,2021m1,0,0,1,1147,17870000,3491000,0.2831987,0.5401301,-0.393776,0.2627545,0.238057,56.2,17.1,54.9,55.9,25.3,20.5,13.6,12.6,174,41.2,11.0,11.9,5.0,98.2,96.4,3.6,89.6,83.5,6.9,70793,87346,90.9,6.6,153300,67.1,462,808,50.8,15089,102.4,15089,93.6,0.5,0.4,20.1,31.3,42.3
2620670,Lake Fenton Community Schools,MI,0.6668427701921864,0.3950931448893469,0.5636189686192816,Genesee County,2021m1,0,1,0,2034,30415000,2194000,-1.247481,-1.171861,-0.6216646,1.032265,-2.685456,41.6,13.8,45.6,42.2,37.6,31.6,12.3,15.2,4887,31.4,10.9,14.8,8.0,97.3,96.3,3.7,92.5,85.9,8.5,75461,96556,95.2,11.4,158400,90.4,549,893,57.6,405280,94.3,405280,73.2,19.6,1,20.3,36.6,45
2620730,Lake Orion Community Schools,MI,1.57661238750157,1.029947369679975,1.138086559873593,Oakland County,2021m1,0,1,0,6746,123958000,9791000,0.7433369,0.6335644,-0.5701593,1.599023,0.2576814,48.8,19.4,52.8,48.7,35.2,29.5,8.8,12.4,13500,18.0,8.3,27.9,21.6,86.9,84.3,15.7,95.7,92.6,4.8,121258,156629,95.9,4.8,302800,94.5,729,1243,66,1272264,97.8,1272264,71.8,13.2,8.1,12.8,30.6,56.9
2620980,Lakewood Public Schools,MI,0.37530208828883,-0.5474397761297523,-0.6494584070672014,Barry County,2021m1,1,0,0,1655,24915000,2978000,0.8310919,1.045764,-0.5725765,1.176165,0.4812958,56.1,18.5,56.1,56.0,27.6,20.2,12.1,13.8,502,36.5,9.2,16.4,7.2,98.1,96.5,3.5,90.9,83.7,5.3,91816,114872,95.1,5.2,223600,88.4,538,966,60.6,62581,101.8,62581,94.6,0.6,0.6,18.9,27.3,50.4
2621120,Lamphere Public Schools,MI,-0.3552202203058803,-0.5347483922667635,-0.6974265640415256,Oakland County,2021m1,0,0,1,2261,43991000,4652000,0.7433369,0.6335644,-0.5701593,1.599023,0.2576814,48.8,19.4,52.8,48.7,35.2,29.5,8.8,12.4,13500,18.0,8.3,27.9,21.6,86.9,84.3,15.7,95.7,92.6,4.8,121258,156629,95.9,4.8,302800,94.5,729,1243,66,1272264,97.8,1272264,71.8,13.2,8.1,12.8,30.6,56.9
2621150,Lansing Public School District,MI,-2.710448110846647,-4.104133888559345,-3.845627671295739,Clinton County,2021m1,0,0,1,10047,233479000,74771000,1.075438,1.041092,-0.3683398,1.436123,0.7111073,54.8,20.4,55.3,52.9,31.6,26.9,8.9,11.0,751,25.7,12.5,20.4,11.9,97.3,95.9,4.1,94.5,88.9,3.7,99996,122390,96,5.2,226000,94.4,586,1022,61.8,79249,99,79249,90.9,1.7,1.3,17.3,27.3,53
2621180,Lapeer Community Schools,MI,0.0271065709911555,-0.7824966568362273,-0.6158493150353248,Lapeer County,2021m1,1,0,0,4527,60979000,4722000,0.5661417,0.4778368,-0.6592432,1.184062,0.4213898,58.6,18.4,55.7,57.7,30.8,21.2,10.2,10.8,1270,36.6,10.8,12.7,6.4,97.4,95.3,4.7,93.0,86.7,5.3,85295,107264,93.6,7.4,219300,92.9,528,908,63.8,88687,106.4,88687,92.7,1.1,0.4,19.7,28.5,45.5
2621240,Lawton Community School District,MI,-0.292626447693852,-0.9370586056474606,-0.6622727494420602,Kalamazoo County,2021m1,1,0,0,1009,16021000,2361000,-0.2807278,-0.202758,-0.5428819,0.9952441,-1.098465,44.5,17.5,46.8,44.5,41.1,36.2,9.1,11.3,3453,22.9,9.2,24.6,15.9,94.4,92.7,7.3,94.5,89.1,6.4,91978,114978,95.1,7.2,209700,92.7,613,994,62.3,261426,96.8,261426,78.1,11,2.4,15.4,30.7,53.4
2621450,Leslie Public Schools,MI,-0.5879905330331612,-0.8942639758494035,-0.9613554793512592,Ingham County,2021m1,1,0,0,1065,16633000,1857000,-0.5061945,-0.6006861,-0.0489503,0.8263713,-1.587525,38.1,14.2,40.8,38.8,46.5,41.8,9.8,12.0,3186,21.4,9.2,22.4,18.3,90.6,86.9,13.1,94.7,88.2,6.4,88320,112947,95,9.1,173600,92.2,635,1027,63.8,282540,96.2,282540,71.5,11.9,6.4,14.1,31.2,53.9
2621570,Lincoln Consolidated School District,MI,-1.447891924645918,-2.089031697405364,-2.296774218322187,Washtenaw County,2021m1,0,0,1,3286,66274000,8571000,0.4636319,0.5080945,-0.3774323,1.317804,-0.2763077,44.5,17.3,45.4,43.3,45.6,40.4,6.6,9.9,4486,14.4,6.8,26.9,30.6,87.6,84.9,15.1,97.2,93.1,4.7,118144,154903,96.5,6.2,336300,94.7,832,1335,64.6,370231,100,370231,70.8,11.6,9.2,13.1,29.7,54.2
2621690,Linden Community Schools,MI,1.071819592585664,0.2585919919943276,0.6975217887037415,Genesee County,2021m1,0,0,1,2442,35943000,3077000,-1.247481,-1.171861,-0.6216646,1.032265,-2.685456,41.6,13.8,45.6,42.2,37.6,31.6,12.3,15.2,4887,31.4,10.9,14.8,8.0,97.3,96.3,3.7,92.5,85.9,8.5,75461,96556,95.2,11.4,158400,90.4,549,893,57.6,405280,94.3,405280,73.2,19.6,1,20.3,36.6,45
2621870,L'Anse Creuse Public Schools,MI,-0.1495047470200301,-0.514911847589369,-0.5669236313840562,Macomb County,2021m1,1,0,0,9642,158779000,19751000,0.0609596,0.2404574,-1.034396,1.066891,-0.2484205,46.7,17.6,49.9,46.8,36.3,29.5,9.7,12.7,10225,29.2,10.7,17.3,9.5,88.7,85.2,14.8,94.3,91.2,5.7,92227,110030,94.9,7.3,216200,95.7,606,1124,63.1,878453,96.4,878453,77.5,12.3,4.6,14.9,30.5,52.1
2622050,Lowell Area Schools,MI,1.311269504489545,1.269181699354692,1.488503117907405,Ionia County,2021m1,0,1,0,3502,55349000,4079000,0.3351811,0.578882,-0.6034796,0.500672,0.3005451,53.1,20.2,45.4,49.6,38.2,26.3,12.4,15.0,937,39.7,10.2,12.1,4.7,98.7,97.5,2.5,92.6,85.7,5.3,80516,90092,93.3,6.3,169600,92.3,525,870,61.3,66663,119.6,66663,88.4,4,0.5,18.1,30.1,52.3
2622200,Ludington Area School District,MI,-0.0536569005642038,-0.5246907046181066,-0.3111956424874132,Mason County,2021m1,0,1,0,2065,31265000,2120000,-0.1671611,-0.8253351,-0.054993,0.6700876,-0.2763077,52.2,15.6,55.8,53.1,27.5,21.0,11.8,13.6,183,34.6,12.9,14.4,9.8,98.3,97.4,2.6,91.4,82.4,4.8,76568,93603,93.4,8.3,181200,70.5,493,846,51.3,29178,100.3,29178,92.7,1.1,0.5,23.6,29.3,42.5
2622350,Mancelona Public Schools,MI,-0.4252647092850017,-1.04074609747787,-1.080434585374324,Antrim County,2021m1,1,0,0,828,14007000,2150000,0.6334137,0.2891047,-0.0355994,0.8574218,0.5453331,55.2,13.2,60.9,60.7,23.7,18.2,10.3,9.9,239,29.2,9.8,19.9,12.5,98.3,97.9,2.1,94.8,86.1,4.6,85201,101885,94.4,5.6,199800,61,537,919,53.8,23662,100,23662,94.4,0.6,0.4,25.5,26.3,37.6
2622380,Manchester Community Schools,MI,0.310445559297805,0.2217674137376919,0.6634488144396791,Jackson County,2021m1,1,0,0,763,15824000,1615000,-0.5113976,-0.7090356,-0.6307571,0.5657718,-0.7039122,46.0,14.2,45.4,46.4,37.1,28.2,13.3,14.8,1417,35.5,10.5,14.9,7.6,98.0,96.8,3.2,92.4,88.5,6.3,79374,98825,94.3,8.2,166700,89.8,529,920,58.2,160637,106.3,160637,84.7,7.9,0.8,17.6,35.2,50
2622470,Manistique Area Schools,MI,-0.1248233379178956,-0.8575484933529038,-0.9236270660028404,Schoolcraft County,2021m1,1,0,0,715,11911000,1891000,-0.4654944,-1.486168,0.281373,-0.0194763,-0.0418483,47.9,9.2,54.7,52.8,27.2,22.8,12.8,11.7,81,38.3,10.4,13.0,7.1,99.1,97.5,2.5,90.4,84.5,7.9,71250,93182,93.1,11,129100,63.2,430,572,46.9,8062,100.6,8062,84.8,0.6,0.4,30.4,32.8,38.3
2622500,Manton Consolidated Schools,MI,-0.2108731104643615,-0.5393721117553989,-0.2822136083343239,Grand Traverse County,2021m1,1,0,0,927,13469000,2173000,0.7360339,0.3817236,-0.1356171,1.405278,0.2886672,49.5,15.8,52.6,48.1,33.1,26.1,11.0,16.4,752,22.3,11.0,23.0,15.6,97.9,97.1,2.9,94.9,89.6,3.9,93542,113356,94.9,6.7,273300,84.1,552,1147,62.7,95315,98.5,95315,93.2,0.7,0.7,16.3,30.4,46
2622620,Maple Valley Schools,MI,-0.4264164192993798,-1.407971143814359,-1.654027154707918,Barry County,2021m1,1,0,0,926,15403000,2766000,0.8310919,1.045764,-0.5725765,1.176165,0.4812958,56.1,18.5,56.1,56.0,27.6,20.2,12.1,13.8,502,36.5,9.2,16.4,7.2,98.1,96.5,3.5,90.9,83.7,5.3,91816,114872,95.1,5.2,223600,88.4,538,966,60.6,62581,101.8,62581,94.6,0.6,0.6,18.9,27.3,50.4
2622740,Marcellus Community Schools,MI,-0.4858732578568237,-0.763098046241411,0.0828996345319704,Cass County,2021m1,0,1,0,667,11068000,1833000,0.1984584,0.3543009,-0.6410582,0.29812,0.3924698,52.1,15.3,53.7,53.0,28.3,24.5,13.3,13.4,570,33.9,11.2,13.6,7.5,97.7,96.1,3.9,92.0,86.6,5,79502,103171,94.3,10.6,181100,81.6,499,835,57.7,51604,100.8,51604,86.2,4.9,0.9,21,30.7,48
2622860,Marlette Community Schools,MI,0.1352595294386525,-0.2683741659960255,-0.6304879923422693,Lapeer County,2021m1,1,0,0,727,10772000,2104000,0.5661417,0.4778368,-0.6592432,1.184062,0.4213898,58.6,18.4,55.7,57.7,30.8,21.2,10.2,10.8,1270,36.6,10.8,12.7,6.4,97.4,95.3,4.7,93.0,86.7,5.3,85295,107264,93.6,7.4,219300,92.9,528,908,63.8,88687,106.4,88687,92.7,1.1,0.4,19.7,28.5,45.5
